"x1i10hfl href","xpdipgo src","_ap3a","x1i10hfl href 3","x1ejq31n","x1lliihq 2","x1lliihq 3","x1lliihq 4"
"https://www.instagram.com/fzrnsndrpryg_/","https://scontent.cdninstagram.com/v/t51.82787-19/658845439_18099124067052430_3488293628978430025_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=UOaESkQ8xBEQ7kNvwHqHDYV&_nc_oc=AdpvqPQsgBGtsXuYsWe6gNdQYUJQ9cNku82o9zLlKYz-4iJ8HRtY3e3r5VAkt3dGcWw&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=RQwmwzOas3-TKqC6C3jcSg&_nc_ss=7b6a8&oh=00_Af53C3gzoqJ-5EVmiVQlurFuZD0iBKjKQ7itRNUEhVOISg&oe=6A11C3A6","fzrnsndrpryg_","https://www.instagram.com/p/DYY4wB5j0kv/c/18457106092110834/","2d","NEPAL KAN PRABOWO !!!","49 likes","Reply"
"https://www.instagram.com/heri_wibow0/","https://scontent.cdninstagram.com/v/t51.82787-19/579953113_18302649724267887_5082377048458062464_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=L6QRBrQISykQ7kNvwHhScb8&_nc_oc=Adq437_HO9VeGdgSIWIgdC1SKUGGEaT7pFRiI_UpBuF19QyPkWnnxbGN2rPGv5Gz3GI&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=RQwmwzOas3-TKqC6C3jcSg&_nc_ss=7b6a8&oh=00_Af5OgD-q7K7H2rSDhtLCI2v1Yy7rNDTgeQYjarOLYtlTpQ&oe=6A11C50A","heri_wibow0","https://www.instagram.com/p/DYY4wB5j0kv/c/18146078491498216/","1d","The real komika pas lgi stand up,","9 likes","Reply"
"https://www.instagram.com/akien.tompel/","https://scontent.cdninstagram.com/v/t51.2885-19/468906969_1525921954690260_6265677728744669814_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NDMuQzMifQ%3D%3D&_nc_ohc=ogl2kNT4jRYQ7kNvwGONkBq&_nc_oc=Adr326ZkB3poIkXokiWAewRvGmLJrVuA7tfz1A93S1sZXuwM364vgt9uF_3LPdzIzGk&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b2a8&oh=00_Af6vx3LZGK5zLSnoPI-nDC64VlagjYs4938i02ujR8Shqw&oe=6A11C657","akien.tompel","https://www.instagram.com/p/DYY4wB5j0kv/c/17939193699208865/","2d","Hahahahahahahahaha.... Aneh...🙄🤔🫩😥","39 likes","Reply"
"https://www.instagram.com/uydsaff35/","https://scontent.cdninstagram.com/v/t51.2885-19/470911699_940812408005155_5168560227028450823_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDY2LkMzIn0%3D&_nc_ohc=9Z8vAgtiN4MQ7kNvwH75ndG&_nc_oc=AdpxRQLDbvSNkU_1JqKXC7G31Eey7GZdRfAapS8KkEZ0v1hwVU1FInSwtsFujSYRxOM&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b2a8&oh=00_Af5WrivE1MZK7IUqchL6D7jg13YoEX4Udp9mVhlawnIr9A&oe=6A11C2AA","uydsaff35","https://www.instagram.com/p/DYY4wB5j0kv/c/17992236119972873/","2d","😂😂😂Waduh... Kok ngak paham ya.. 😂","176 likes","Reply"
"https://www.instagram.com/sukma_raga_official/","https://scontent.cdninstagram.com/v/t51.82787-19/528717223_17975383064910418_7270791141036035823_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=rs1ny2FG0xoQ7kNvwG9CrF-&_nc_oc=Adq0RtrifzINH8tX1G3dmlZjHjhfIo5nJ04vAL-f8GDZ_N_ADlpSHhCw8j3kymQaOLY&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=3AkygrjoQnTXkVZX5Gpgvg&_nc_ss=7b2a8&oh=00_Af7YImd9ybzEbg2tHLsTtlx6EhiclcmHE3xDeiK26QyZgQ&oe=6A11BDE1","sukma_raga_official","https://www.instagram.com/p/DYY4wB5j0kv/c/17952333582142298/","2d","Tapi rakyat beli produk mahal bos........ walau di desa,mau tak mau rakyat merasakan dampaknya...... 😂😂😂😂","232 likes","Reply"
"https://www.instagram.com/nani_zalfa/","https://scontent.cdninstagram.com/v/t51.2885-19/122815788_1538666223008631_645032113184159593_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42NDAuQzMifQ%3D%3D&_nc_ohc=w-oyEICuTTcQ7kNvwHE5fWy&_nc_oc=Adpa_F83Lg8_qtxijKjhme1fw94EIqGVi3buas1ZDnwgslCShZOwpWAYOEP6KPXM_Eo&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b2a8&oh=00_Af605fyCANia4aDb8gzD6ToL1jvn6-Ta8fwQwP8k0T4bdA&oe=6A119DDE","nani_zalfa","https://www.instagram.com/p/DYY4wB5j0kv/c/18265452190293554/","2d","Naudzubillah min dzalik","70 likes","Reply"
"https://www.instagram.com/sinemora_film/","https://scontent.cdninstagram.com/v/t51.82787-19/670922477_18578531230039857_9029251755504215327_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=eoe48riAgVMQ7kNvwFvxoxV&_nc_oc=AdqczqUv2GkkMiZM6_aCoGRo-_HQ6p4zW3Z0s5eDpYgMEyId1NUGG6lWBHWW1LdLSgk&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=3AkygrjoQnTXkVZX5Gpgvg&_nc_ss=7b2a8&oh=00_Af45cFNB1YB5k5-gCseGl5O0y9eOz-SD0yfZPzof1dj0sQ&oe=6A11A740","sinemora_film","https://www.instagram.com/p/DYY4wB5j0kv/c/17944741863015747/","2d","turunkan Prwbowo....","123 likes","Reply"
"https://www.instagram.com/rifalebrahim/","https://scontent.cdninstagram.com/v/t51.2885-19/491465547_30207395648859919_2238867930694288858_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=100&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=fRXxnLRJymAQ7kNvwFHjDyN&_nc_oc=AdrUpGhoA1ZVVyYdXAXJFCuXzVqHt33it7_fMzmEPa8w_YyiDR6cO0SnXzyDOCP4yZk&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b2a8&oh=00_Af6JHmsVrfAM1x25BQHoKCVJySP8ZXMP3yHpYR6yw015wg&oe=6A11C47D","rifalebrahim","https://www.instagram.com/p/DYY4wB5j0kv/c/17897343030450082/","2d","Setua²nya pak BJ Habibie, isi kepalanya itu briliant. Yg ini gatau isi kepalanya tu apa... 😢","220 likes","Reply"
"https://www.instagram.com/jefryasdak/","https://scontent.cdninstagram.com/v/t51.2885-19/96583639_526871204648300_289072129612185600_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=HrFybrnUrKAQ7kNvwF7Z3U9&_nc_oc=AdpjAhLxG_mMcWnCGawsZLTdZSiua0rEHvUXqoo_t_J7GMr-Phw5RSuYKs_LtIpIeBI&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b2a8&oh=00_Af60SpD8H8N4SROlPw7MTtX1BtQMi5QO_iB_4bsW4Zv2iQ&oe=6A11BCA5","jefryasdak","https://www.instagram.com/p/DYY4wB5j0kv/c/18084626342621690/","2d","Bacot 🔥","1 like","Reply"
"https://www.instagram.com/bellenafille/","https://scontent.cdninstagram.com/v/t51.82787-19/544097630_18526713052065228_1802717127715727887_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=3EvqFzX05ZQQ7kNvwEFIMRg&_nc_oc=AdqPvIr32erkVRXQJMDTLWKtpZK3KkB7V8pBfO38stHkwRTtLY-2K3aG4RImFIueFH4&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=3AkygrjoQnTXkVZX5Gpgvg&_nc_ss=7b2a8&oh=00_Af40ggHD_XEkx6ZCDoKdo5ceq2wdrcbp89DMxHMKLGz0fw&oe=6A11C5B4","bellenafille","https://www.instagram.com/p/DYY4wB5j0kv/c/17882991450564068/","2d","Prabowo P nya PLENGERRRRRRRRRRRRR","324 likes","Reply"
"https://www.instagram.com/kamikze11/","https://scontent.cdninstagram.com/v/t51.2885-19/319334030_1143971629577495_5153857174798281013_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45MDAuQzMifQ%3D%3D&_nc_ohc=NABr_Ef865cQ7kNvwG1Z4x9&_nc_oc=AdpwHAW89__2R-ipUUoImFkWUEzrfvP5PC-40nHyZ49TNqqMWlLEqwVx6f7VKXkEDns&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b2a8&oh=00_Af5WxQcxIOgYBNS-30KlRNPZLm3cFMDpYyf2AIMM21JfQQ&oe=6A1193BA","kamikze11","https://www.instagram.com/p/DYY4wB5j0kv/c/18000976973756273/","2d","Pernyataan Terbodoh dari seorang presiden 😢😢","63 likes","Reply"
"https://www.instagram.com/gorengan.gedang89/","https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=_4tC3MUfCWEQ7kNvwFdSquc&_nc_oc=Adp1ADEbWJu41bTJ0C856cyDSfl5tNpbYV8w2cjvQxiStqETuxtacAhEHLUF6s3i8Go&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=3AkygrjoQnTXkVZX5Gpgvg&_nc_ss=7b2a8&oh=00_Af4PEmFysvNkltQ-PiPgdSIZY233RdBv4xnerjZO2Y3yaQ&oe=6A11A5A2","gorengan.gedang89","https://www.instagram.com/p/DYY4wB5j0kv/c/18051348302770842/","2d","🗣️HIDUP JOKOWI!!!!!","67 likes","Reply"
"https://www.instagram.com/jordan_ali0992/","https://scontent.cdninstagram.com/v/t51.2885-19/408410130_3602814066644151_2767382600487518123_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=105&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=1Y8rHjuhmo8Q7kNvwEBw6OG&_nc_oc=Adr0WSP0f-CV_vIOpUQ-GNu8APe9q7oo0gVHCKnut3eo6OHE_hzu9ig7bK4gDYyc130&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b2a8&oh=00_Af6zcKMX5XE92NLFQnCKQNm1tWTJPAA5TOECBMdpCViRaA&oe=6A119776","jordan_ali0992","https://www.instagram.com/p/DYY4wB5j0kv/c/17913615969388226/","1d","Padahal presiden tapi kenapa Public speaking begini ya Allah 💔😭😭😭😭 kebanyakan a e a e 😭😭😭","3 likes","Reply"
"https://www.instagram.com/femiliakandida/","https://scontent.cdninstagram.com/v/t51.82787-19/639617803_18337250875244954_7200019878658755178_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=100&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ghKmtORTnOIQ7kNvwE3bMTz&_nc_oc=Ado5f2CtWRqCsK2_mU_DunBaRW3-25FqhbsXNLVlASfer0hkdOx76CHcpynkLrDOZhU&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=3AkygrjoQnTXkVZX5Gpgvg&_nc_ss=7b2a8&oh=00_Af4NRU0SSANz6UP8xhiAP7sYJbr6Ch3oZGaNY3i5gPK5ZQ&oe=6A11998D","femiliakandida","https://www.instagram.com/p/DYY4wB5j0kv/c/18088691738202459/","1d","Setiap keluar kata dari mulut nya gua gelisah 😭😭😭","25 likes","Reply"
"https://www.instagram.com/stokistokhorst/","https://scontent.cdninstagram.com/v/t51.2885-19/97223754_242756867060558_7859224663400906752_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42NDAuQzMifQ%3D%3D&_nc_ohc=0f9IYKubOVEQ7kNvwFmME9z&_nc_oc=Adpdpkve3sK-kUsuNhhrfiJjoyzdQR5Y-CmGsPqkjbWLpP8SjnkDCoPCjBLWaqb3MGg&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b2a8&oh=00_Af5Com4g_1MdIVv-fG9UJeBnmQMZIu76AFlg9gvqP-nMwg&oe=6A119EF5","stokistokhorst","https://www.instagram.com/p/DYY4wB5j0kv/c/17899522368443405/","2d","Yg pada milih dia dulu skrg gmn ya perasaannya?","75 likes","Reply"
"https://www.instagram.com/yanti_guixe/","https://scontent.cdninstagram.com/v/t51.2885-19/295574039_782432669558241_3030951021891735095_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=_gBh54tABpYQ7kNvwGNmcbS&_nc_oc=AdrSMmH5Al3khgbcqLmOeAPYNC9HA2HKx9O4AA0w2bPPxi_GJnzGLMiBgzd_1UFDxsQ&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b2a8&oh=00_Af7zvZsIRFrZOd90F1VUZEHDfpwWb6nvTOkXTStD9o8kog&oe=6A11B1E2","yanti_guixe","https://www.instagram.com/p/DYY4wB5j0kv/c/17869773528526350/","1d","SEDIH LIHATNYA","14 likes","Reply"
"https://www.instagram.com/maulirizkii_m/","https://scontent.cdninstagram.com/v/t51.82787-19/699850766_18138273793539532_2738588386821211622_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=109&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=rTpj-HPqq3AQ7kNvwHflW-T&_nc_oc=AdqtCJH-whDKFI7vUTArPd5YCBIHrJTMrGHocqaD3wCaeB2PDoxbRKKUr1M41-y7nKs&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=3AkygrjoQnTXkVZX5Gpgvg&_nc_ss=7b2a8&oh=00_Af6b97dGa8H-lKHBEUNcwUvryeCWebwrVrbTmR-bj4UgjA&oe=6A11B982","maulirizkii_m","https://www.instagram.com/p/DYY4wB5j0kv/c/18130932160576129/","8h","demo demo","1 like","Reply"
"https://www.instagram.com/egaaanov/","https://scontent.cdninstagram.com/v/t51.82787-19/691909424_18452175121115047_4234883151047904710_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ZUfOz4jfya8Q7kNvwHc8CNK&_nc_oc=AdquPJWkIN2PmXLw-eRJkQ_e2UX1nKd4q3sXoFL6waESG7RvQ-gJTa2NfOsx4SoN74U&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=C-Xq-9CSiLaWEigovZPgCQ&_nc_ss=7b6a8&oh=00_Af4adSdF6s_fQ4qqQM3oZCb2uwQpBibQMoKYo3BQzRrbgA&oe=6A119C9E","egaaanov","https://www.instagram.com/p/DYY4wB5j0kv/c/18090430847528370/","1d","ini pada nyesel ga yang 2 jari?🙏🏻🙂","22 likes","Reply"
"https://www.instagram.com/richiyanuary/","https://scontent.cdninstagram.com/v/t51.82787-19/554537524_18483040123073987_4795862619375968227_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=qO16LYtNu84Q7kNvwHmb2kN&_nc_oc=AdoLc493-SbUcxRj2mle2JW8eULIAphQ8pM1-LXwJ54zd7kuaeyprZcUbEyJzb-18sk&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=C-Xq-9CSiLaWEigovZPgCQ&_nc_ss=7b6a8&oh=00_Af6PnYOpZT3hOvqlHqqUOkmdW_57FE7VXft_wn9ExipAHg&oe=6A11BC4A","richiyanuary","https://www.instagram.com/p/DYY4wB5j0kv/c/17962674293935901/","1d","Terpantau buzzer bingung nyebokinnya gmn 😭","32 likes","Reply"
"https://www.instagram.com/nia_hamidah/","https://scontent.cdninstagram.com/v/t51.82787-19/554422960_18527495410062288_4032238267983234688_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=108&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NzcuQzMifQ%3D%3D&_nc_ohc=Zy9cC3GBo50Q7kNvwHmHqlH&_nc_oc=AdpT8C1XznBRFlZkbD2iNYx4U1eQLdaW0H-6lRrbns8HZKJnMX_SZpSRClaWdYGNCac&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=C-Xq-9CSiLaWEigovZPgCQ&_nc_ss=7b6a8&oh=00_Af7wzz6teLW9UOrqr6XmTaAjyqLHskDLPWkRrxB8wa82bA&oe=6A11C038","nia_hamidah","https://www.instagram.com/p/DYY4wB5j0kv/c/18011617730902755/","10h","Gimana ya ngasih tau nya 😭😭😭","1 like","Reply"
"https://www.instagram.com/anggacandraaa/","https://scontent.cdninstagram.com/v/t51.82787-19/628215167_18555037891062692_6298037060840527644_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Z_OtXpwmg_cQ7kNvwESja6y&_nc_oc=AdqtSupXTeN_qcnTL-UQe1mR9iB7mgsQG05M5fh7ZxN2L3vnX98RBUnkfF1JjLkHbRE&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=C-Xq-9CSiLaWEigovZPgCQ&_nc_ss=7b6a8&oh=00_Af4ioZJSqPlq55Y-REo57GGi-luLHxOSJnOLAGJN_18Y3A&oe=6A11B8ED","anggacandraaa","https://www.instagram.com/p/DYY4wB5j0kv/c/17857047930649247/","1d","💔💔","6 likes","Reply"
"https://www.instagram.com/mhd_iskandaar/","https://scontent.cdninstagram.com/v/t51.82787-19/670868253_18526636690074792_7659122613195717744_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=TiXLePu1BQoQ7kNvwHHCqRW&_nc_oc=AdrQGG2ryjwK8MucIhAkpP-_gbE0mSqRXDy8wsEB2Ecnulpf5M1ElJRNmJnttrgcbA8&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=C-Xq-9CSiLaWEigovZPgCQ&_nc_ss=7b6a8&oh=00_Af4MrZ7BRD3TodoSHfjGoXtuyemsw2oxsl9z29OYNTc4bQ&oe=6A11C9CD","mhd_iskandaar","https://www.instagram.com/p/DYY4wB5j0kv/c/18062724551453560/","18h","Pening lah liat kau pak","1 like","Reply"
"https://www.instagram.com/rillapermatasari/","https://scontent.cdninstagram.com/v/t51.75761-19/503865078_18412266610099511_1258185872261136304_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Ugy3wg8IS28Q7kNvwGSgY2U&_nc_oc=AdqO3ItNLsswxTxk2sxAHPfQ0pihYoNnlI9UsU4cUYahvCcmqdL_KG79CAcJXQ8FBfA&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=C-Xq-9CSiLaWEigovZPgCQ&_nc_ss=7b6a8&oh=00_Af5whM38ls0th5cR9Gs1u1vQT_G8J_MlSjQ3Bcaw7EjyoA&oe=6A11977C","rillapermatasari","https://www.instagram.com/p/DYY4wB5j0kv/c/18088051952343265/","1d","Teriak-teriak gak jelas, sepertinya itu Bapak yang ngomong TIDAK JELAS! Udah bawa turun aja itu pak se-kabinet2 nya!!🗿","Reply",""
"https://www.instagram.com/haiseahai/","https://scontent.cdninstagram.com/v/t51.82787-19/670528730_18391171888155419_1126651621801239583_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=100&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=aAYKk4iCOQgQ7kNvwFKuj0T&_nc_oc=Adr6zvdV109R5yMHm9KvgbrY-YV-IhaOGzLTxMEeOBiPv85jAnSbUXyG5IJNTHDhj44&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=C-Xq-9CSiLaWEigovZPgCQ&_nc_ss=7b6a8&oh=00_Af5bfYt6DKBG4X62mlTVcXICPJ3u_y6oB8lrBdI3oaGrEA&oe=6A11B052","haiseahai","https://www.instagram.com/p/DYY4wB5j0kv/c/18133974388495685/","1d","pls tell me he didn’t mean it…iya ga pegang dollar, tapi efek dollar itu kan nyampe ke meja makan mereka every single dayyyyy, paaakk 😭💔","6 likes","Reply"
"https://www.instagram.com/abiazkakia/","https://scontent.cdninstagram.com/v/t51.2885-19/344908726_1268804494056416_3234155324889141077_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=nJqZlAWiwQAQ7kNvwHBALpR&_nc_oc=Adp3FjI1eXLo2Febc_2oaAJp_R7Nfy_tLEmxyyCQ5pBhjZvw1oaR_b_Y0Emm_QetMH4&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af4evm1YT5TZhWqebfd_qbyNQ6BZLlZs8pfHydf4AmcxXQ&oe=6A11AE57","abiazkakia","https://www.instagram.com/p/DYY4wB5j0kv/c/18084305813215241/","1d","Semakin terbukti omongan nya","24 likes","Reply"
"https://www.instagram.com/robert_ryaldi/","https://scontent.cdninstagram.com/v/t51.82787-19/642491708_18399554959180207_4100970347789240752_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ysNKknJzji8Q7kNvwGmOm8s&_nc_oc=AdrM5oZuChlEvnKbHptvLsKDbMldLbKzJ8zevXQL0hqiiyWZUQuzCvh4bcT6pZJcQpk&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=C-Xq-9CSiLaWEigovZPgCQ&_nc_ss=7b6a8&oh=00_Af5dLBOG8fcxmFziSuJK6Vlko36GU0LnpZzW01eeL51J3w&oe=6A11B272","robert_ryaldi","https://www.instagram.com/p/DYY4wB5j0kv/c/17909166816225585/","1d","Mending jaman jokowi","5 likes","Reply"
"https://www.instagram.com/agungchevtaaa/","https://scontent.cdninstagram.com/v/t51.82787-19/642340930_18364252990161378_7455383722147704629_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=yqv5_i4O3koQ7kNvwH3ZhNm&_nc_oc=AdoTi-8-l6adU-dD52-2LgEOWAn4vgH3voQEcCODx_2M7sVTo6jVhdh59PxtiCCAmc8&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=C-Xq-9CSiLaWEigovZPgCQ&_nc_ss=7b6a8&oh=00_Af4nGR3_1AJa3-zzNCagsgaAXq2B3dko2iQl5iqgtYquMQ&oe=6A11996D","agungchevtaaa","https://www.instagram.com/p/DYY4wB5j0kv/c/18098415337886813/","18h","BERHARAP APA SAMA LANSIA 😂","4 likes","Reply"
"https://www.instagram.com/agstiaaan_/","https://scontent.cdninstagram.com/v/t51.2885-19/54510848_585170498667205_8772778908933160960_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=C1SNSLcrLeUQ7kNvwEhhn5B&_nc_oc=Adp_nXWN4VNOQApxxG_aZLcgWeFgicnVgRvE-6G5DgsrEzcPbg_2aRiGw-d7oLidb0M&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5_Umzdmfv5rhmxMHIs8pAj_CrZ1Ani3k_3g2mI5PAPeg&oe=6A11C9C9","agstiaaan_","https://www.instagram.com/p/DYY4wB5j0kv/c/18078369026637080/","13h","Siapa aja tuh yang pada tepuk tangan🗿","2 likes","Reply"
